LEAID,LEA_NAME,SCH_NAME,GRADE_LEVEL,ENROLLMENT
5302040,Dayton School District,Dayton High School,AE,
5302040,Dayton School District,Dayton High School,UG,
5302070,Deer Park School District,Deer Park High School,09,144.0
5302070,Deer Park School District,Deer Park High School,10,175.0
5302070,Deer Park School District,Deer Park High School,11,159.0
5302070,Deer Park School District,Deer Park High School,12,191.0
5302070,Deer Park School District,Deer Park High School,AE,
5302070,Deer Park School District,Deer Park High School,UG,
5302280,East Valley School District (Spokane),East Valley High School,09,199.0
5302280,East Valley School District (Spokane),East Valley High School,10,211.0
5302280,East Valley School District (Spokane),East Valley High School,11,206.0
5302280,East Valley School District (Spokane),East Valley High School,12,205.0
5302280,East Valley School District (Spokane),East Valley High School,AE,
5302280,East Valley School District (Spokane),East Valley High School,UG,
5302310,Eastmont School District,Eastmont Senior High,09,1.0
5302310,Eastmont School District,Eastmont Senior High,10,452.0
5302310,Eastmont School District,Eastmont Senior High,11,449.0
5302310,Eastmont School District,Eastmont Senior High,12,484.0
5302310,Eastmont School District,Eastmont Senior High,AE,
5302310,Eastmont School District,Eastmont Senior High,UG,
5302370,Eatonville School District,Eatonville High School,09,156.0
5302370,Eatonville School District,Eatonville High School,10,149.0
5302370,Eatonville School District,Eatonville High School,11,128.0
5302370,Eatonville School District,Eatonville High School,12,114.0
5302370,Eatonville School District,Eatonville High School,AE,
5302370,Eatonville School District,Eatonville High School,UG,
5302400,Edmonds School District,Edmonds Career Access Program,09,0.0
5302400,Edmonds School District,Edmonds Career Access Program,10,0.0
5302400,Edmonds School District,Edmonds Career Access Program,11,11.0
5302400,Edmonds School District,Edmonds Career Access Program,12,275.0
5302400,Edmonds School District,Edmonds Career Access Program,AE,
5302400,Edmonds School District,Edmonds Career Access Program,UG,
5302400,Edmonds School District,Edmonds Woodway High School,09,360.0
5302400,Edmonds School District,Edmonds Woodway High School,10,351.0
5302400,Edmonds School District,Edmonds Woodway High School,11,396.0
5302400,Edmonds School District,Edmonds Woodway High School,12,378.0
5302400,Edmonds School District,Edmonds Woodway High School,AE,
5302400,Edmonds School District,Edmonds Woodway High School,UG,
5302400,Edmonds School District,Edmonds eLearning Academy,09,19.0
5302400,Edmonds School District,Edmonds eLearning Academy,10,22.0
5302400,Edmonds School District,Edmonds eLearning Academy,11,33.0
5302400,Edmonds School District,Edmonds eLearning Academy,12,48.0
5302400,Edmonds School District,Edmonds eLearning Academy,AE,
5302400,Edmonds School District,Edmonds eLearning Academy,UG,
5302400,Edmonds School District,Lynnwood High School,09,340.0
5302400,Edmonds School District,Lynnwood High School,10,357.0
5302400,Edmonds School District,Lynnwood High School,11,376.0
5302400,Edmonds School District,Lynnwood High School,12,329.0
5302400,Edmonds School District,Lynnwood High School,AE,
5302400,Edmonds School District,Lynnwood High School,UG,
5302400,Edmonds School District,Meadowdale High School,09,393.0
5302400,Edmonds School District,Meadowdale High School,10,369.0
5302400,Edmonds School District,Meadowdale High School,11,368.0
5302400,Edmonds School District,Meadowdale High School,12,370.0
5302400,Edmonds School District,Meadowdale High School,AE,
5302400,Edmonds School District,Meadowdale High School,UG,
5302400,Edmonds School District,Mountlake Terrace High School,09,393.0
5302400,Edmonds School District,Mountlake Terrace High School,10,388.0
5302400,Edmonds School District,Mountlake Terrace High School,11,337.0
5302400,Edmonds School District,Mountlake Terrace High School,12,330.0
5302400,Edmonds School District,Mountlake Terrace High School,AE,
5302400,Edmonds School District,Mountlake Terrace High School,UG,
5302400,Edmonds School District,Scriber Lake High School,09,8.0
5302400,Edmonds School District,Scriber Lake High School,10,25.0
5302400,Edmonds School District,Scriber Lake High School,11,48.0
5302400,Edmonds School District,Scriber Lake High School,12,113.0
5302400,Edmonds School District,Scriber Lake High School,AE,
5302400,Edmonds School District,Scriber Lake High School,UG,
5302460,Ellensburg School District,Ellensburg High School,09,231.0
5302460,Ellensburg School District,Ellensburg High School,10,224.0
5302460,Ellensburg School District,Ellensburg High School,11,254.0
5302460,Ellensburg School District,Ellensburg High School,12,223.0
5302460,Ellensburg School District,Ellensburg High School,AE,
5302460,Ellensburg School District,Ellensburg High School,UG,
5302490,Elma School District,Elma High School,09,137.0
5302490,Elma School District,Elma High School,10,137.0
5302490,Elma School District,Elma High School,11,100.0
5302490,Elma School District,Elma High School,12,120.0
5302490,Elma School District,Elma High School,AE,
5302490,Elma School District,Elma High School,UG,
5302550,Entiat School District,Entiat Middle and High School,09,22.0
5302550,Entiat School District,Entiat Middle and High School,10,22.0
5302550,Entiat School District,Entiat Middle and High School,11,15.0
5302550,Entiat School District,Entiat Middle and High School,12,23.0
5302550,Entiat School District,Entiat Middle and High School,AE,
5302550,Entiat School District,Entiat Middle and High School,UG,
5302610,Ephrata School District,Ephrata High School,09,229.0
5302610,Ephrata School District,Ephrata High School,10,201.0
5302610,Ephrata School District,Ephrata High School,11,186.0
5302610,Ephrata School District,Ephrata High School,12,196.0
5302610,Ephrata School District,Ephrata High School,AE,
5302610,Ephrata School District,Ephrata High School,UG,
5302670,Everett School District,Cascade High School,09,449.0
5302670,Everett School District,Cascade High School,10,461.0
5302670,Everett School District,Cascade High School,11,480.0
5302670,Everett School District,Cascade High School,12,442.0
5302670,Everett School District,Cascade High School,AE,
5302670,Everett School District,Cascade High School,UG,
5302670,Everett School District,Everett High School,09,468.0
5302670,Everett School District,Everett High School,10,367.0
5302670,Everett School District,Everett High School,11,364.0
5302670,Everett School District,Everett High School,12,277.0
5302670,Everett School District,Everett High School,AE,
5302670,Everett School District,Everett High School,UG,
5302670,Everett School District,Everett Reengagement Academy,09,0.0
5302670,Everett School District,Everett Reengagement Academy,10,0.0
5302670,Everett School District,Everett Reengagement Academy,11,12.0
5302670,Everett School District,Everett Reengagement Academy,12,115.0
5302670,Everett School District,Everett Reengagement Academy,AE,
5302670,Everett School District,Everett Reengagement Academy,UG,
5302670,Everett School District,Henry M. Jackson High School,09,557.0
5302670,Everett School District,Henry M. Jackson High School,10,597.0
5302670,Everett School District,Henry M. Jackson High School,11,578.0
5302670,Everett School District,Henry M. Jackson High School,12,531.0
5302670,Everett School District,Henry M. Jackson High School,AE,
5302670,Everett School District,Henry M. Jackson High School,UG,
5302670,Everett School District,Sequoia High School,09,7.0
5302670,Everett School District,Sequoia High School,10,11.0
5302670,Everett School District,Sequoia High School,11,51.0
5302670,Everett School District,Sequoia High School,12,92.0
5302670,Everett School District,Sequoia High School,AE,
5302670,Everett School District,Sequoia High School,UG,
5302700,Evergreen School District (Clark),Evergreen High School,09,390.0
5302700,Evergreen School District (Clark),Evergreen High School,10,373.0
5302700,Evergreen School District (Clark),Evergreen High School,11,379.0
5302700,Evergreen School District (Clark),Evergreen High School,12,429.0
5302700,Evergreen School District (Clark),Evergreen High School,AE,
5302700,Evergreen School District (Clark),Evergreen High School,UG,
5302700,Evergreen School District (Clark),Henrietta Lacks Health and Bioscience High School,09,165.0
5302700,Evergreen School District (Clark),Henrietta Lacks Health and Bioscience High School,10,164.0
5302700,Evergreen School District (Clark),Henrietta Lacks Health and Bioscience High School,11,120.0
5302700,Evergreen School District (Clark),Henrietta Lacks Health and Bioscience High School,12,101.0
5302700,Evergreen School District (Clark),Henrietta Lacks Health and Bioscience High School,AE,
5302700,Evergreen School District (Clark),Henrietta Lacks Health and Bioscience High School,UG,
5302700,Evergreen School District (Clark),Heritage High School,09,442.0
5302700,Evergreen School District (Clark),Heritage High School,10,455.0
5302700,Evergreen School District (Clark),Heritage High School,11,425.0
5302700,Evergreen School District (Clark),Heritage High School,12,393.0
5302700,Evergreen School District (Clark),Heritage High School,AE,
5302700,Evergreen School District (Clark),Heritage High School,UG,
5302700,Evergreen School District (Clark),Legacy High School,09,23.0
5302700,Evergreen School District (Clark),Legacy High School,10,36.0
5302700,Evergreen School District (Clark),Legacy High School,11,55.0
5302700,Evergreen School District (Clark),Legacy High School,12,69.0
5302700,Evergreen School District (Clark),Legacy High School,AE,
5302700,Evergreen School District (Clark),Legacy High School,UG,
5302700,Evergreen School District (Clark),Mountain View High School,09,433.0
5302700,Evergreen School District (Clark),Mountain View High School,10,406.0
5302700,Evergreen School District (Clark),Mountain View High School,11,400.0
5302700,Evergreen School District (Clark),Mountain View High School,12,430.0
5302700,Evergreen School District (Clark),Mountain View High School,AE,
5302700,Evergreen School District (Clark),Mountain View High School,UG,
5302700,Evergreen School District (Clark),Open Doors Evergreen,09,0.0
5302700,Evergreen School District (Clark),Open Doors Evergreen,10,1.0
5302700,Evergreen School District (Clark),Open Doors Evergreen,11,6.0
5302700,Evergreen School District (Clark),Open Doors Evergreen,12,118.0
5302700,Evergreen School District (Clark),Open Doors Evergreen,AE,
5302700,Evergreen School District (Clark),Open Doors Evergreen,UG,
5302700,Evergreen School District (Clark),Union High School,09,494.0
5302700,Evergreen School District (Clark),Union High School,10,504.0
5302700,Evergreen School District (Clark),Union High School,11,541.0
5302700,Evergreen School District (Clark),Union High School,12,517.0
5302700,Evergreen School District (Clark),Union High School,AE,
5302700,Evergreen School District (Clark),Union High School,UG,
5302820,Federal Way School District,Decatur High School,09,372.0
5302820,Federal Way School District,Decatur High School,10,308.0
5302820,Federal Way School District,Decatur High School,11,362.0
5302820,Federal Way School District,Decatur High School,12,343.0
5302820,Federal Way School District,Decatur High School,AE,
5302820,Federal Way School District,Decatur High School,UG,
5302820,Federal Way School District,Federal Way High School,09,416.0
5302820,Federal Way School District,Federal Way High School,10,420.0
5302820,Federal Way School District,Federal Way High School,11,413.0
5302820,Federal Way School District,Federal Way High School,12,383.0
5302820,Federal Way School District,Federal Way High School,AE,
5302820,Federal Way School District,Federal Way High School,UG,
5302820,Federal Way School District,Open Doors Youth Reengagement (1418),09,0.0
5302820,Federal Way School District,Open Doors Youth Reengagement (1418),10,0.0
5302820,Federal Way School District,Open Doors Youth Reengagement (1418),11,7.0
5302820,Federal Way School District,Open Doors Youth Reengagement (1418),12,138.0
5302820,Federal Way School District,Open Doors Youth Reengagement (1418),AE,
5302820,Federal Way School District,Open Doors Youth Reengagement (1418),UG,
5302820,Federal Way School District,Technology Access Foundation Academy at Saghalie,09,34.0
5302820,Federal Way School District,Technology Access Foundation Academy at Saghalie,10,52.0
5302820,Federal Way School District,Technology Access Foundation Academy at Saghalie,11,32.0
5302820,Federal Way School District,Technology Access Foundation Academy at Saghalie,12,32.0
5302820,Federal Way School District,Technology Access Foundation Academy at Saghalie,AE,
5302820,Federal Way School District,Technology Access Foundation Academy at Saghalie,UG,
5302820,Federal Way School District,Thomas Jefferson High School,09,431.0
5302820,Federal Way School District,Thomas Jefferson High School,10,416.0
5302820,Federal Way School District,Thomas Jefferson High School,11,432.0
5302820,Federal Way School District,Thomas Jefferson High School,12,416.0
5302820,Federal Way School District,Thomas Jefferson High School,AE,
5302820,Federal Way School District,Thomas Jefferson High School,UG,
5302820,Federal Way School District,Todd Beamer High School,09,372.0
5302820,Federal Way School District,Todd Beamer High School,10,333.0
5302820,Federal Way School District,Todd Beamer High School,11,352.0
5302820,Federal Way School District,Todd Beamer High School,12,359.0
5302820,Federal Way School District,Todd Beamer High School,AE,
5302820,Federal Way School District,Todd Beamer High School,UG,
5302850,Ferndale School District,Ferndale High School,09,321.0
5302850,Ferndale School District,Ferndale High School,10,343.0
5302850,Ferndale School District,Ferndale High School,11,340.0
5302850,Ferndale School District,Ferndale High School,12,338.0
5302850,Ferndale School District,Ferndale High School,AE,
5302850,Ferndale School District,Ferndale High School,UG,
5302880,Fife School District,Fife High School,09,
5302880,Fife School District,Fife High School,10,272.0
5302880,Fife School District,Fife High School,11,279.0
5302880,Fife School District,Fife High School,12,301.0
5302880,Fife School District,Fife High School,AE,
5302880,Fife School District,Fife High School,UG,
5302910,Finley School District,River View High School,09,71.0
5302910,Finley School District,River View High School,10,80.0
5302910,Finley School District,River View High School,11,64.0
5302910,Finley School District,River View High School,12,86.0
5302910,Finley School District,River View High School,AE,
5302910,Finley School District,River View High School,UG,
5302940,Franklin Pierce School District,Franklin Pierce High School,09,338.0
5302940,Franklin Pierce School District,Franklin Pierce High School,10,298.0
5302940,Franklin Pierce School District,Franklin Pierce High School,11,275.0
5302940,Franklin Pierce School District,Franklin Pierce High School,12,280.0
5302940,Franklin Pierce School District,Franklin Pierce High School,AE,
5302940,Franklin Pierce School District,Franklin Pierce High School,UG,
5302940,Franklin Pierce School District,Washington High School,09,301.0
5302940,Franklin Pierce School District,Washington High School,10,252.0
5302940,Franklin Pierce School District,Washington High School,11,213.0
5302940,Franklin Pierce School District,Washington High School,12,208.0
5302940,Franklin Pierce School District,Washington High School,AE,
5302940,Franklin Pierce School District,Washington High School,UG,
5302970,Freeman School District,Freeman High School,09,71.0
5302970,Freeman School District,Freeman High School,10,77.0
5302970,Freeman School District,Freeman High School,11,71.0
5302970,Freeman School District,Freeman High School,12,94.0
5302970,Freeman School District,Freeman High School,AE,
5302970,Freeman School District,Freeman High School,UG,
5303090,Goldendale School District,Goldendale High School,09,88.0
5303090,Goldendale School District,Goldendale High School,10,69.0
5303090,Goldendale School District,Goldendale High School,11,60.0
5303090,Goldendale School District,Goldendale High School,12,68.0
5303090,Goldendale School District,Goldendale High School,AE,
5303090,Goldendale School District,Goldendale High School,UG,
5303130,Grand Coulee Dam School District,Lake Roosevelt Jr/Sr High School,09,65.0
5303130,Grand Coulee Dam School District,Lake Roosevelt Jr/Sr High School,10,48.0
5303130,Grand Coulee Dam School District,Lake Roosevelt Jr/Sr High School,11,52.0
5303130,Grand Coulee Dam School District,Lake Roosevelt Jr/Sr High School,12,56.0
5303130,Grand Coulee Dam School District,Lake Roosevelt Jr/Sr High School,AE,
5303130,Grand Coulee Dam School District,Lake Roosevelt Jr/Sr High School,UG,
5303150,Grandview School District,Grandview High School,09,301.0
5303150,Grandview School District,Grandview High School,10,253.0
5303150,Grandview School District,Grandview High School,11,259.0
5303150,Grandview School District,Grandview High School,12,233.0
5303150,Grandview School District,Grandview High School,AE,
5303150,Grandview School District,Grandview High School,UG,
5303180,Granger School District,Granger High School,09,112.0
5303180,Granger School District,Granger High School,10,126.0
5303180,Granger School District,Granger High School,11,115.0
5303180,Granger School District,Granger High School,12,98.0
5303180,Granger School District,Granger High School,AE,
5303180,Granger School District,Granger High School,UG,
5303210,Granite Falls School District,Crossroads High School,09,8.0
5303210,Granite Falls School District,Crossroads High School,10,18.0
5303210,Granite Falls School District,Crossroads High School,11,34.0
5303210,Granite Falls School District,Crossroads High School,12,62.0
5303210,Granite Falls School District,Crossroads High School,AE,
5303210,Granite Falls School District,Crossroads High School,UG,
5303210,Granite Falls School District,Granite Falls High School,09,151.0
5303210,Granite Falls School District,Granite Falls High School,10,108.0
5303210,Granite Falls School District,Granite Falls High School,11,137.0
5303210,Granite Falls School District,Granite Falls High School,12,111.0
5303210,Granite Falls School District,Granite Falls High School,AE,
5303210,Granite Falls School District,Granite Falls High School,UG,
5303510,Highland School District,Highland High School,09,97.0
5303510,Highland School District,Highland High School,10,91.0
5303510,Highland School District,Highland High School,11,99.0
5303510,Highland School District,Highland High School,12,73.0
5303510,Highland School District,Highland High School,AE,
5303510,Highland School District,Highland High School,UG,
5303540,Highline School District,Big Picture School,09,36.0
5303540,Highline School District,Big Picture School,10,31.0
5303540,Highline School District,Big Picture School,11,26.0
5303540,Highline School District,Big Picture School,12,21.0
5303540,Highline School District,Big Picture School,AE,
5303540,Highline School District,Big Picture School,UG,
5303540,Highline School District,CHOICE Academy,09,28.0
5303540,Highline School District,CHOICE Academy,10,28.0
5303540,Highline School District,CHOICE Academy,11,28.0
5303540,Highline School District,CHOICE Academy,12,26.0
5303540,Highline School District,CHOICE Academy,AE,
5303540,Highline School District,CHOICE Academy,UG,
5303540,Highline School District,Evergreen High School,09,275.0
5303540,Highline School District,Evergreen High School,10,265.0
5303540,Highline School District,Evergreen High School,11,257.0
5303540,Highline School District,Evergreen High School,12,276.0
5303540,Highline School District,Evergreen High School,AE,
5303540,Highline School District,Evergreen High School,UG,
5303540,Highline School District,Highline High School,09,294.0
5303540,Highline School District,Highline High School,10,251.0
5303540,Highline School District,Highline High School,11,235.0
5303540,Highline School District,Highline High School,12,257.0
5303540,Highline School District,Highline High School,AE,
5303540,Highline School District,Highline High School,UG,
5303540,Highline School District,Highline Open Doors 1418,09,1.0
5303540,Highline School District,Highline Open Doors 1418,10,4.0
5303540,Highline School District,Highline Open Doors 1418,11,15.0
5303540,Highline School District,Highline Open Doors 1418,12,270.0
5303540,Highline School District,Highline Open Doors 1418,AE,
5303540,Highline School District,Highline Open Doors 1418,UG,
5303540,Highline School District,Mount Rainier High School,09,438.0
5303540,Highline School District,Mount Rainier High School,10,494.0
5303540,Highline School District,Mount Rainier High School,11,429.0
5303540,Highline School District,Mount Rainier High School,12,406.0
5303540,Highline School District,Mount Rainier High School,AE,
5303540,Highline School District,Mount Rainier High School,UG,
5303540,Highline School District,New Start,09,2.0
5303540,Highline School District,New Start,10,17.0
5303540,Highline School District,New Start,11,34.0
5303540,Highline School District,New Start,12,106.0
5303540,Highline School District,New Start,AE,
5303540,Highline School District,New Start,UG,
5303540,Highline School District,Raisbeck Aviation High School,09,104.0
5303540,Highline School District,Raisbeck Aviation High School,10,104.0
5303540,Highline School District,Raisbeck Aviation High School,11,103.0
5303540,Highline School District,Raisbeck Aviation High School,12,99.0
5303540,Highline School District,Raisbeck Aviation High School,AE,
5303540,Highline School District,Raisbeck Aviation High School,UG,
5303540,Highline School District,Tyee High School,09,186.0
5303540,Highline School District,Tyee High School,10,203.0
5303540,Highline School District,Tyee High School,11,201.0
5303540,Highline School District,Tyee High School,12,244.0
5303540,Highline School District,Tyee High School,AE,
5303540,Highline School District,Tyee High School,UG,
5303570,Hockinson School District,Hockinson High School,09,167.0
5303570,Hockinson School District,Hockinson High School,10,165.0
5303570,Hockinson School District,Hockinson High School,11,169.0
5303570,Hockinson School District,Hockinson High School,12,159.0
5303570,Hockinson School District,Hockinson High School,AE,
5303570,Hockinson School District,Hockinson High School,UG,
5303660,Hoquiam School District,Hoquiam High School,09,118.0
5303660,Hoquiam School District,Hoquiam High School,10,115.0
5303660,Hoquiam School District,Hoquiam High School,11,108.0
5303660,Hoquiam School District,Hoquiam High School,12,106.0
5303660,Hoquiam School District,Hoquiam High School,AE,
5303660,Hoquiam School District,Hoquiam High School,UG,
5303750,Issaquah School District,Gibson Ek High School,09,45.0
5303750,Issaquah School District,Gibson Ek High School,10,39.0
5303750,Issaquah School District,Gibson Ek High School,11,37.0
5303750,Issaquah School District,Gibson Ek High School,12,41.0
5303750,Issaquah School District,Gibson Ek High School,AE,
5303750,Issaquah School District,Gibson Ek High School,UG,
5303750,Issaquah School District,Issaquah High School,09,640.0
5303750,Issaquah School District,Issaquah High School,10,635.0
5303750,Issaquah School District,Issaquah High School,11,614.0
5303750,Issaquah School District,Issaquah High School,12,615.0
5303750,Issaquah School District,Issaquah High School,AE,
5303750,Issaquah School District,Issaquah High School,UG,
5303750,Issaquah School District,Liberty Sr High School,09,402.0
5303750,Issaquah School District,Liberty Sr High School,10,345.0
5303750,Issaquah School District,Liberty Sr High School,11,369.0
5303750,Issaquah School District,Liberty Sr High School,12,393.0
5303750,Issaquah School District,Liberty Sr High School,AE,
5303750,Issaquah School District,Liberty Sr High School,UG,
5303750,Issaquah School District,Skyline High School,09,540.0
5303750,Issaquah School District,Skyline High School,10,571.0
5303750,Issaquah School District,Skyline High School,11,552.0
5303750,Issaquah School District,Skyline High School,12,539.0
5303750,Issaquah School District,Skyline High School,AE,
5303750,Issaquah School District,Skyline High School,UG,
5303810,Kalama School District,Kalama High School,09,87.0
5303810,Kalama School District,Kalama High School,10,84.0
5303810,Kalama School District,Kalama High School,11,76.0
